CustomerID,Age,Gender,TenureMonths,Contract,InternetService,PaperlessBilling,MonthlyCharges,TotalCharges,SupportCalls,SatisfactionScore,Churn
CUST-72182,47,Female,3,One year,Fiber optic,Yes,72.51,215.12,1,10.0,No
CUST-72183,47,Female,49,Month-to-month,Fiber optic,Yes,73.14,3784.04,5,6.3,No
CUST-72184,41,Female,4,Month-to-month,Fiber optic,No,65.62,257.35,1,7.9,Yes
CUST-72185,25,Female,21,Month-to-month,Fiber optic,No,77.92,1554.71,2,10.0,Yes
CUST-72186,56,Male,18,One year,No service,Yes,31.82,556.93,0,9.0,No
CUST-72187,48,Male,12,One year,No service,Yes,18.0,218.58,0,7.5,No
CUST-72188,37,Male,4,Two year,Fiber optic,No,68.45,259.17,1,10.0,No
CUST-72189,36,Male,17,Two year,No service,Yes,27.22,442.83,2,9.1,No
CUST-72190,27,Female,3,Month-to-month,DSL,Yes,45.95,131.08,1,8.5,Yes
CUST-72191,18,Male,17,Month-to-month,No service,Yes,18.0,321.55,2,8.7,No
CUST-72192,42,Male,12,Month-to-month,DSL,Yes,32.89,375.36,2,8.2,No
CUST-72193,63,Female,9,Month-to-month,No service,Yes,23.59,200.36,4,7.2,Yes
CUST-72194,55,Male,11,One year,DSL,No,36.4,390.74,0,8.4,No
CUST-72195,44,Male,28,Two year,Fiber optic,Yes,63.05,1843.01,3,8.6,No
CUST-72196,55,Female,13,Two year,Fiber optic,No,61.65,816.55,2,,No
CUST-72197,41,Female,16,Month-to-month,No service,Yes,18.0,285.29,2,4.8,Yes
CUST-72198,21,Female,6,Month-to-month,DSL,Yes,41.76,239.08,0,9.5,Yes
CUST-72199,18,Female,22,Month-to-month,Fiber optic,Yes,52.74,1091.86,4,8.0,Yes
CUST-72200,56,Female,14,Two year,DSL,No,57.93,769.62,1,7.8,No
CUST-72201,26,Female,14,Month-to-month,Fiber optic,No,52.99,730.64,2,8.9,Yes
CUST-72202,52,Male,5,One year,DSL,No,45.92,227.28,0,9.0,Yes
CUST-72203,40,Male,23,Month-to-month,Fiber optic,Yes,67.09,1519.56,3,6.9,Yes
CUST-72204,47,Male,33,One year,No service,No,22.94,772.13,0,9.0,No
CUST-72205,40,Female,9,One year,Fiber optic,Yes,57.74,528.38,3,6.7,No
CUST-72206,63,Female,3,Month-to-month,DSL,Yes,56.65,166.14,0,8.2,Yes
CUST-72207,43,Female,10,Month-to-month,Fiber optic,Yes,62.68,596.42,4,7.5,Yes
CUST-72208,37,Male,2,Two year,Fiber optic,No,68.32,133.32,2,8.3,No
CUST-72209,54,Male,9,Month-to-month,Fiber optic,No,49.21,441.34,1,,No
CUST-72210,57,Male,14,Month-to-month,DSL,Yes,53.14,730.34,1,10.0,Yes
CUST-72211,45,Male,11,Two year,DSL,Yes,38.56,403.83,1,7.7,No
CUST-72212,33,Male,20,Month-to-month,Fiber optic,Yes,69.41,1364.5,2,10.0,No
CUST-72213,18,Male,25,One year,No service,Yes,28.34,748.52,1,7.2,No
CUST-72214,47,Male,36,One year,DSL,Yes,37.26,1403.71,1,7.6,No
CUST-72215,34,Male,5,Month-to-month,DSL,Yes,46.55,244.11,3,10.0,Yes
CUST-72216,35,Male,23,Two year,No service,No,18.0,435.72,1,7.4,No
CUST-72217,47,Male,37,Month-to-month,DSL,No,43.82,1613.23,0,9.8,No
CUST-72218,47,Male,3,One year,DSL,Yes,50.12,148.72,0,9.1,No
CUST-72219,68,Female,16,Month-to-month,DSL,Yes,24.9,412.22,2,10.0,No
CUST-72220,40,Male,18,Month-to-month,No service,Yes,25.2,452.93,2,9.3,No
CUST-72221,25,Male,24,One year,Fiber optic,No,43.3,1053.77,4,7.0,No
CUST-72222,53,Male,22,Month-to-month,DSL,No,32.54,749.17,2,,Yes
CUST-72223,64,Male,3,Month-to-month,No service,Yes,21.17,65.5,1,7.7,No
CUST-72224,44,Male,3,Two year,Fiber optic,Yes,64.65,182.79,2,6.9,No
CUST-72225,18,Female,7,Month-to-month,No service,No,22.3,163.57,2,8.9,No
CUST-72226,27,Female,4,Month-to-month,Fiber optic,Yes,55.97,221.18,2,,No
CUST-72227,46,Female,13,One year,Fiber optic,Yes,67.92,893.06,2,9.5,Yes
CUST-72228,70,Male,5,Month-to-month,No service,No,21.0,110.15,4,5.1,Yes
CUST-72229,53,Female,10,Month-to-month,DSL,Yes,29.24,284.07,1,7.3,No
CUST-72230,55,Male,0,Two year,DSL,No,39.28,0.0,1,8.6,No
CUST-72231,45,Male,12,Month-to-month,DSL,Yes,42.14,492.13,2,10.0,Yes
CUST-72232,18,Female,6,One year,Fiber optic,No,57.78,350.68,2,10.0,No
CUST-72233,44,Male,28,Month-to-month,DSL,Yes,53.92,1562.67,0,,No
CUST-72234,36,Male,17,Two year,DSL,Yes,28.1,463.86,0,10.0,No
CUST-72235,18,Female,9,One year,Fiber optic,Yes,67.88,629.01,0,,No
CUST-72236,48,Female,10,Two year,Fiber optic,No,71.4,688.07,3,8.9,No
CUST-72237,46,Female,15,Month-to-month,Fiber optic,No,71.14,1128.69,3,8.2,Yes
CUST-72238,37,Female,10,One year,DSL,No,44.02,446.75,0,9.6,No
CUST-72239,42,Male,27,Month-to-month,Fiber optic,Yes,60.38,1724.13,2,6.3,No
CUST-72240,54,Male,5,Two year,Fiber optic,No,58.58,302.22,2,6.2,Yes
CUST-72241,18,Female,49,Month-to-month,DSL,No,37.04,1868.08,0,8.3,No
CUST-72242,39,Male,18,Month-to-month,DSL,No,43.57,755.96,2,8.0,Yes
CUST-72243,24,Female,39,Two year,Fiber optic,No,71.66,2656.54,1,7.6,No
CUST-72244,49,Male,4,Month-to-month,Fiber optic,Yes,67.58,254.32,1,7.4,Yes
CUST-72245,18,Male,43,Month-to-month,DSL,No,36.45,1629.34,0,,No
CUST-72246,47,Female,34,Month-to-month,No service,No,18.0,599.01,2,6.6,No
CUST-72247,37,Female,15,Month-to-month,Fiber optic,No,67.46,1055.67,1,9.8,No
CUST-72248,32,Male,7,Month-to-month,No service,Yes,20.73,143.62,0,9.5,Yes
CUST-72249,53,Female,56,One year,Fiber optic,No,50.44,2844.73,4,8.2,No
CUST-72250,58,Male,11,Month-to-month,Fiber optic,Yes,65.75,,2,,Yes
CUST-72251,55,Male,5,Two year,Fiber optic,Yes,62.52,313.45,3,6.7,Yes
CUST-72252,41,Male,19,Month-to-month,DSL,Yes,34.23,634.07,2,7.7,No
CUST-72253,69,Female,17,Two year,DSL,Yes,35.61,597.53,0,8.5,No
CUST-72254,37,Female,5,Month-to-month,Fiber optic,Yes,64.76,323.76,1,8.8,Yes
CUST-72255,53,Male,17,Month-to-month,DSL,Yes,34.64,568.49,3,6.9,Yes
CUST-72256,38,Male,6,Month-to-month,No service,No,29.18,165.88,1,9.3,No
CUST-72257,22,Male,25,Month-to-month,Fiber optic,No,72.62,1824.42,4,5.7,Yes
CUST-72258,46,Female,18,One year,Fiber optic,Yes,65.22,1188.73,2,9.0,No
CUST-72259,34,Female,7,Month-to-month,Fiber optic,Yes,70.6,519.79,3,8.8,Yes
CUST-72260,48,Male,13,One year,Fiber optic,No,64.08,868.99,1,6.8,Yes
CUST-72261,60,Female,14,Month-to-month,DSL,No,50.79,683.97,2,8.7,Yes
CUST-72262,56,Female,8,Month-to-month,DSL,No,58.03,456.59,1,7.0,Yes
CUST-72263,56,Female,26,Month-to-month,Fiber optic,Yes,64.33,1657.55,6,4.0,Yes
CUST-72264,66,Male,22,One year,DSL,Yes,44.17,1014.65,2,7.8,Yes
CUST-72265,33,Male,2,One year,Fiber optic,No,60.79,124.31,7,4.7,Yes
CUST-72266,34,Male,25,Month-to-month,Fiber optic,Yes,50.95,1278.03,4,8.2,Yes
CUST-72267,57,Male,25,Month-to-month,No service,No,18.0,472.26,1,10.0,No
CUST-72268,53,Female,8,Two year,DSL,No,54.09,422.95,1,9.9,No
CUST-72269,31,Male,4,One year,No service,No,34.44,131.52,1,9.9,No
CUST-72270,30,Female,13,Month-to-month,DSL,Yes,27.95,344.2,0,7.0,Yes
CUST-72271,43,Male,4,Two year,DSL,Yes,49.39,192.27,2,9.1,Yes
CUST-72272,63,Female,32,One year,DSL,Yes,55.36,1788.31,2,9.4,No
CUST-72273,28,Female,11,One year,No service,No,18.47,209.09,0,8.6,No
CUST-72274,31,Female,7,Month-to-month,Fiber optic,Yes,67.55,470.67,1,10.0,Yes
CUST-72275,32,Male,0,Month-to-month,DSL,Yes,30.95,0.0,1,6.2,Yes
CUST-72276,18,Female,56,Two year,DSL,No,47.56,2685.56,1,9.6,No
CUST-72277,61,Male,7,Month-to-month,DSL,Yes,35.94,254.69,1,9.4,Yes
CUST-72278,53,Female,32,Two year,DSL,Yes,51.32,1704.26,2,10.0,No
CUST-72279,29,Female,30,Month-to-month,No service,Yes,21.39,613.81,0,9.9,No
CUST-72280,46,Female,1,Month-to-month,No service,Yes,18.0,17.6,3,,Yes
CUST-72281,49,Female,11,Month-to-month,Fiber optic,Yes,60.84,648.53,4,5.7,Yes
CUST-72282,41,Female,17,One year,No service,Yes,22.29,399.61,0,9.2,No
CUST-72283,23,Female,22,Month-to-month,Fiber optic,Yes,55.76,1238.42,1,7.6,Yes
CUST-72284,62,Male,19,Month-to-month,DSL,Yes,36.12,698.47,2,6.9,Yes
CUST-72285,40,Female,15,Month-to-month,DSL,No,48.71,710.94,0,9.6,Yes
CUST-72286,56,Female,16,One year,Fiber optic,Yes,59.92,902.72,3,8.6,No
CUST-72287,23,Female,37,Month-to-month,Fiber optic,No,73.77,2772.9,0,10.0,No
CUST-72288,18,Female,13,Month-to-month,DSL,Yes,51.3,652.83,1,6.5,Yes
CUST-72289,55,Female,10,Month-to-month,Fiber optic,Yes,60.02,614.54,1,8.9,Yes
CUST-72290,19,Female,23,Month-to-month,Fiber optic,Yes,68.26,1544.3,2,7.6,Yes
CUST-72291,43,Female,8,Month-to-month,DSL,Yes,34.09,261.73,2,,No
CUST-72292,28,Female,14,One year,DSL,No,36.99,542.93,1,10.0,No
CUST-72293,47,Male,2,Month-to-month,DSL,Yes,56.23,114.61,2,9.6,Yes
CUST-72294,23,Male,13,One year,DSL,No,54.07,704.83,2,6.5,Yes
CUST-72295,49,Male,26,Month-to-month,Fiber optic,Yes,63.12,1666.39,3,9.4,No
CUST-72296,73,Female,57,Month-to-month,DSL,Yes,36.89,1980.89,1,6.9,No
CUST-72297,41,Male,27,One year,Fiber optic,No,62.53,1779.76,1,5.2,Yes
CUST-72298,61,Female,15,Two year,DSL,Yes,41.24,627.76,0,6.8,No
CUST-72299,62,Female,26,Month-to-month,Fiber optic,No,59.02,1455.8,3,5.2,No
CUST-72300,35,Male,8,Month-to-month,DSL,No,40.43,341.33,1,8.3,No
CUST-72301,51,Male,11,Two year,DSL,Yes,38.27,439.32,2,7.5,No
CUST-72302,38,Female,22,Two year,Fiber optic,No,67.3,1429.36,1,7.3,No
CUST-72303,35,Male,41,Two year,DSL,Yes,47.94,2057.22,2,8.3,No
CUST-72304,51,Female,48,Month-to-month,DSL,Yes,40.77,1916.92,1,7.2,Yes
CUST-72305,45,Male,17,Month-to-month,DSL,Yes,27.79,498.78,0,7.7,No
CUST-72306,50,Female,5,Month-to-month,DSL,Yes,47.79,234.09,1,7.3,Yes
CUST-72307,36,Male,2,Two year,DSL,Yes,39.15,74.2,2,7.3,No
CUST-72308,48,Female,23,Two year,Fiber optic,No,60.47,1317.2,5,4.9,No
CUST-72309,55,Male,13,Month-to-month,Fiber optic,No,62.13,838.6,4,7.1,Yes
CUST-72310,43,Male,13,Month-to-month,Fiber optic,Yes,59.0,764.43,3,8.5,Yes
CUST-72311,50,Female,22,Month-to-month,DSL,No,45.67,1006.88,1,6.6,Yes
CUST-72312,18,Male,15,Two year,DSL,No,27.0,405.41,1,7.1,No
CUST-72313,47,Male,30,Month-to-month,No service,Yes,18.0,560.25,3,7.8,Yes
CUST-72314,18,Female,49,Month-to-month,No service,Yes,19.47,989.74,3,8.9,Yes
CUST-72315,32,Female,3,One year,No service,No,20.71,61.38,2,6.3,Yes
CUST-72316,44,Female,14,Month-to-month,No service,Yes,28.71,380.39,1,8.9,No
CUST-72317,36,Male,10,Month-to-month,Fiber optic,Yes,52.76,,6,6.9,Yes
CUST-72318,22,Male,34,Month-to-month,DSL,No,57.59,2038.32,4,6.9,Yes
CUST-72319,47,Female,14,Month-to-month,DSL,No,36.81,537.88,1,6.3,Yes
CUST-72320,55,Female,26,Two year,DSL,No,23.13,,1,8.6,No
CUST-72321,34,Female,9,Two year,Fiber optic,Yes,72.6,641.54,2,4.8,No
CUST-72322,51,Female,12,One year,Fiber optic,Yes,72.61,905.78,1,6.5,No
CUST-72323,63,Male,15,Month-to-month,DSL,Yes,47.23,739.89,1,,Yes
CUST-72324,32,Male,45,Month-to-month,DSL,Yes,31.68,1398.99,0,8.8,No
CUST-72325,30,Female,70,One year,No service,No,18.0,1282.99,4,6.5,No
CUST-72326,66,Male,3,Two year,No service,No,18.0,51.74,2,7.1,No
CUST-72327,62,Female,22,Month-to-month,Fiber optic,No,68.43,1555.95,1,9.9,No
CUST-72328,50,Male,11,Month-to-month,DSL,Yes,41.22,472.24,1,7.5,No
CUST-72329,18,Male,28,Month-to-month,Fiber optic,No,54.21,1451.25,4,,Yes
CUST-72330,74,Male,17,Two year,DSL,Yes,45.57,800.53,2,8.5,Yes
CUST-72331,42,Female,24,Month-to-month,Fiber optic,No,63.97,1528.51,2,7.7,No
CUST-72332,51,Female,21,Month-to-month,Fiber optic,Yes,58.76,1231.3,3,7.1,No
CUST-72333,40,Female,16,Two year,Fiber optic,No,68.76,1125.22,4,7.0,Yes
CUST-72334,36,Male,30,Month-to-month,Fiber optic,No,55.76,1638.57,4,4.1,Yes
CUST-72335,21,Female,16,Month-to-month,DSL,No,38.28,579.51,0,7.2,Yes
CUST-72336,25,Male,39,Two year,Fiber optic,Yes,60.29,2419.82,1,7.4,No
CUST-72337,29,Female,15,Month-to-month,No service,Yes,21.99,,1,10.0,No
CUST-72338,30,Female,15,Month-to-month,DSL,No,45.0,645.34,0,8.0,Yes
CUST-72339,22,Female,23,Month-to-month,Fiber optic,No,53.97,1258.81,2,8.8,Yes
CUST-72340,37,Male,48,Month-to-month,Fiber optic,No,62.54,2851.59,4,7.4,No
CUST-72341,53,Male,3,Month-to-month,DSL,Yes,34.11,100.09,1,9.0,Yes
CUST-72342,37,Female,11,Month-to-month,DSL,No,40.25,441.48,0,10.0,No
CUST-72343,41,Female,13,Month-to-month,DSL,Yes,52.51,703.14,1,9.0,No
CUST-72344,65,Female,4,One year,DSL,No,52.68,206.78,3,6.9,Yes
CUST-72345,18,Male,16,Month-to-month,Fiber optic,Yes,79.51,1303.62,0,9.1,No
CUST-72346,44,Male,18,One year,Fiber optic,Yes,69.32,1306.15,1,7.6,No
CUST-72347,53,Male,22,Month-to-month,Fiber optic,Yes,68.05,1506.59,0,9.9,No
CUST-72348,43,Female,20,Month-to-month,No service,No,25.86,535.97,1,9.3,Yes
CUST-72349,18,Female,12,Month-to-month,DSL,No,54.47,,1,10.0,Yes
CUST-72350,30,Male,22,Two year,Fiber optic,Yes,63.98,1376.44,2,7.7,No
CUST-72351,43,Female,9,One year,DSL,Yes,36.32,315.82,2,8.6,No
CUST-72352,34,Male,3,One year,DSL,Yes,37.67,110.02,0,10.0,No
CUST-72353,47,Female,11,Month-to-month,Fiber optic,Yes,67.31,767.57,3,7.9,Yes
CUST-72354,35,Female,5,Month-to-month,Fiber optic,Yes,79.14,383.67,3,6.1,Yes
CUST-72355,25,Female,30,Month-to-month,Fiber optic,Yes,63.55,1922.17,2,6.0,No
CUST-72356,30,Male,3,One year,DSL,No,47.95,144.11,1,8.7,Yes
CUST-72357,23,Female,11,Month-to-month,DSL,Yes,58.21,618.42,1,8.3,Yes
CUST-72358,39,Male,29,Two year,Fiber optic,Yes,75.18,2198.52,2,8.6,Yes
CUST-72359,51,Male,15,One year,DSL,Yes,46.01,730.69,4,9.2,Yes
CUST-72360,36,Male,13,One year,No service,No,38.16,496.32,2,9.5,No
CUST-72361,46,Female,16,Two year,No service,Yes,20.22,307.86,0,10.0,No
CUST-72362,33,Female,9,One year,No service,Yes,21.35,191.48,0,7.0,No
CUST-72363,41,Female,19,Month-to-month,Fiber optic,No,61.29,1150.8,2,8.3,Yes
CUST-72364,42,Male,32,Month-to-month,DSL,No,44.77,1420.52,2,8.5,No
CUST-72365,18,Female,41,Month-to-month,Fiber optic,Yes,74.94,3201.9,5,4.5,Yes
CUST-72366,55,Female,39,Month-to-month,Fiber optic,No,66.66,,2,7.1,No
CUST-72367,59,Male,17,Month-to-month,DSL,Yes,45.5,768.68,2,7.8,No
CUST-72368,29,Female,21,One year,Fiber optic,No,57.22,1151.57,0,9.6,No
CUST-72369,31,Female,11,Month-to-month,DSL,Yes,51.76,563.99,1,5.4,No
CUST-72370,34,Male,36,Month-to-month,No service,Yes,18.0,669.42,0,10.0,No
CUST-72371,21,Male,10,Two year,Fiber optic,No,76.88,797.59,1,8.1,No
CUST-72372,25,Male,18,Month-to-month,No service,No,18.0,308.16,2,9.9,No
CUST-72373,33,Male,19,Month-to-month,DSL,Yes,18.0,342.39,1,7.3,Yes
CUST-72374,18,Female,13,Month-to-month,Fiber optic,No,61.1,,1,7.9,Yes
CUST-72375,28,Male,2,Month-to-month,No service,No,22.57,46.86,1,5.9,Yes
CUST-72376,53,Female,19,Month-to-month,Fiber optic,No,49.73,999.96,4,,Yes
CUST-72377,37,Male,21,Two year,DSL,No,32.91,698.91,2,,No
CUST-72378,32,Male,9,Two year,No service,Yes,18.0,170.96,3,8.2,No
CUST-72379,38,Female,7,Two year,No service,No,18.0,121.35,0,10.0,No
CUST-72380,63,Male,5,Two year,Fiber optic,No,69.52,342.17,4,7.1,Yes
CUST-72381,51,Female,24,One year,DSL,Yes,46.75,1174.11,1,8.1,No
CUST-72382,18,Male,19,Month-to-month,DSL,Yes,33.09,653.43,0,10.0,No
CUST-72383,45,Male,21,One year,No service,Yes,22.88,,1,,No
CUST-72384,45,Male,22,One year,No service,No,21.59,,1,7.1,No
CUST-72385,19,Female,8,One year,Fiber optic,No,61.84,,2,7.5,No
CUST-72386,55,Male,5,Two year,DSL,Yes,56.88,276.73,1,8.8,Yes
CUST-72387,39,Female,31,Month-to-month,Fiber optic,No,76.86,2426.45,2,,Yes
CUST-72388,25,Female,11,Month-to-month,No service,Yes,18.0,192.08,1,7.8,No
CUST-72389,39,Male,5,Month-to-month,Fiber optic,No,62.77,301.92,4,6.6,Yes
CUST-72390,23,Female,26,Two year,Fiber optic,Yes,68.69,1816.89,5,5.3,No
CUST-72391,49,Female,34,Month-to-month,DSL,Yes,44.02,,0,7.6,Yes
CUST-72392,33,Female,3,One year,Fiber optic,Yes,67.26,204.58,1,7.3,No
CUST-72393,30,Female,18,Two year,Fiber optic,Yes,77.77,1447.75,2,7.5,No
CUST-72394,29,Male,18,One year,DSL,No,45.51,823.85,0,10.0,Yes
CUST-72395,43,Male,19,One year,Fiber optic,Yes,72.25,1336.21,4,9.2,Yes
CUST-72396,44,Female,20,Month-to-month,DSL,Yes,50.02,992.99,1,7.2,Yes
CUST-72397,28,Female,21,Month-to-month,Fiber optic,Yes,56.65,1168.53,0,7.6,Yes
CUST-72398,18,Male,21,Month-to-month,No service,No,29.12,631.79,2,6.3,Yes
CUST-72399,30,Male,29,One year,DSL,No,41.64,1203.84,0,8.1,No
CUST-72400,35,Female,12,Month-to-month,Fiber optic,Yes,62.62,784.86,4,5.4,Yes
CUST-72401,43,Male,21,Month-to-month,DSL,Yes,31.84,668.56,2,7.4,No
CUST-72402,36,Male,5,Month-to-month,Fiber optic,Yes,91.53,480.64,1,7.5,Yes
CUST-72403,44,Male,14,Month-to-month,DSL,Yes,48.21,702.38,1,9.8,Yes
CUST-72404,54,Male,52,One year,DSL,Yes,33.92,1744.8,0,8.0,No
CUST-72405,31,Male,15,Month-to-month,DSL,Yes,40.87,644.05,1,6.8,Yes
CUST-72406,35,Female,5,Month-to-month,Fiber optic,No,60.9,289.75,4,4.8,Yes
CUST-72407,34,Male,12,Month-to-month,Fiber optic,Yes,75.96,910.7,2,6.8,Yes
CUST-72408,32,Female,5,Month-to-month,Fiber optic,Yes,59.37,308.45,2,7.7,Yes
CUST-72409,45,Male,20,Two year,Fiber optic,No,79.64,1610.19,4,5.6,No
CUST-72410,45,Female,9,Month-to-month,Fiber optic,Yes,64.74,591.49,0,8.9,No
CUST-72411,62,Female,7,Two year,Fiber optic,No,69.77,465.33,2,8.2,No
CUST-72412,48,Male,27,One year,No service,No,18.0,514.5,0,8.9,No
CUST-72413,39,Female,5,One year,DSL,Yes,31.3,149.79,3,6.4,No
CUST-72414,21,Male,9,Month-to-month,Fiber optic,Yes,69.69,626.89,1,10.0,Yes
CUST-72415,56,Male,19,Month-to-month,DSL,Yes,44.0,788.25,1,7.1,No
CUST-72416,36,Female,72,Month-to-month,DSL,No,42.23,3067.23,1,8.7,No
CUST-72417,41,Female,8,Month-to-month,DSL,No,44.75,363.73,1,10.0,Yes
CUST-72418,76,Female,17,Month-to-month,DSL,Yes,39.77,646.78,3,7.5,No
CUST-72419,36,Female,27,Month-to-month,DSL,Yes,41.25,1120.24,2,6.6,No
CUST-72420,49,Male,23,Month-to-month,DSL,Yes,44.11,985.87,1,9.4,Yes
CUST-72421,37,Female,41,One year,DSL,Yes,37.99,1622.46,1,10.0,No
CUST-72422,55,Male,15,One year,Fiber optic,No,56.57,874.11,1,9.2,No
CUST-72423,50,Female,25,Month-to-month,DSL,Yes,37.58,903.45,1,6.3,Yes
CUST-72424,56,Female,55,Month-to-month,Fiber optic,Yes,64.53,3405.02,1,8.9,No
CUST-72425,25,Male,11,Month-to-month,DSL,No,28.82,315.44,0,8.6,No
CUST-72426,48,Female,2,Month-to-month,DSL,No,40.77,78.09,4,6.4,Yes
CUST-72427,44,Female,6,One year,DSL,Yes,51.1,315.13,1,6.6,No
CUST-72428,48,Male,15,Month-to-month,DSL,No,38.42,555.42,0,7.8,No
CUST-72429,18,Male,4,Month-to-month,DSL,Yes,42.38,176.81,0,10.0,Yes
CUST-72430,43,Female,6,Month-to-month,DSL,Yes,46.88,281.33,2,,Yes
CUST-72431,45,Male,17,One year,No service,Yes,18.0,295.62,1,6.2,No
CUST-72432,52,Male,24,One year,DSL,No,44.33,1068.29,0,8.8,No
CUST-72433,55,Male,11,One year,No service,Yes,18.0,194.59,1,10.0,Yes
CUST-72434,26,Female,10,Month-to-month,DSL,Yes,43.58,448.62,2,10.0,No
CUST-72435,19,Female,17,Two year,DSL,No,36.29,616.04,3,4.9,No
CUST-72436,66,Male,18,Month-to-month,Fiber optic,No,59.67,1037.23,2,10.0,Yes
CUST-72437,31,Female,5,Month-to-month,DSL,No,38.16,198.1,2,6.2,Yes
CUST-72438,59,Male,11,Month-to-month,Fiber optic,No,60.85,644.32,6,6.3,Yes
CUST-72439,62,Female,9,Month-to-month,DSL,Yes,51.87,459.48,2,7.5,Yes
CUST-72440,53,Female,15,Month-to-month,DSL,No,45.16,707.37,2,5.3,Yes
CUST-72441,58,Female,29,Month-to-month,Fiber optic,Yes,59.93,1705.62,2,9.7,Yes
CUST-72442,37,Female,2,Month-to-month,Fiber optic,Yes,73.86,151.03,3,8.4,Yes
CUST-72443,43,Male,5,One year,Fiber optic,No,69.21,342.99,1,8.4,No
CUST-72444,52,Male,49,Two year,DSL,No,40.91,2102.03,0,10.0,No
CUST-72445,33,Male,15,Two year,Fiber optic,Yes,59.43,876.24,1,8.9,No
CUST-72446,31,Male,11,Month-to-month,Fiber optic,Yes,60.44,671.4,0,8.5,Yes
CUST-72447,35,Male,24,One year,DSL,Yes,32.67,772.81,1,9.7,No
CUST-72448,18,Male,17,Month-to-month,DSL,Yes,44.51,752.16,0,,No
CUST-72449,50,Male,14,One year,Fiber optic,No,70.14,936.96,2,9.3,Yes
CUST-72450,40,Male,41,Month-to-month,Fiber optic,Yes,60.11,2398.11,1,10.0,No
CUST-72451,62,Female,18,Month-to-month,DSL,No,46.28,783.95,0,7.9,No
CUST-72452,47,Female,18,Month-to-month,DSL,Yes,46.49,820.61,1,8.8,Yes
CUST-72453,65,Male,53,Month-to-month,Fiber optic,Yes,69.34,3575.25,2,8.2,No
CUST-72454,55,Male,9,One year,Fiber optic,Yes,76.51,680.74,2,7.1,No
CUST-72455,48,Female,38,One year,DSL,Yes,45.77,1660.35,2,8.4,Yes
CUST-72456,59,Female,16,Two year,Fiber optic,No,70.7,1109.59,3,5.2,Yes
CUST-72457,22,Female,12,One year,Fiber optic,No,65.07,797.31,3,6.9,No
CUST-72458,56,Female,21,Month-to-month,No service,No,18.0,375.55,1,10.0,Yes
CUST-72459,40,Female,39,Month-to-month,Fiber optic,No,71.61,,1,8.1,No
CUST-72460,25,Male,21,Month-to-month,DSL,Yes,41.45,893.15,3,9.2,Yes
CUST-72461,24,Male,38,One year,DSL,No,50.78,1852.15,3,6.8,No
CUST-72462,53,Female,10,Month-to-month,DSL,No,30.83,321.55,1,8.5,Yes
CUST-72463,44,Male,29,Month-to-month,No service,Yes,29.44,899.08,0,8.6,No
CUST-72464,35,Female,12,Two year,DSL,No,38.26,463.47,0,10.0,No
CUST-72465,18,Female,9,Month-to-month,Fiber optic,Yes,67.54,638.04,7,6.1,Yes
CUST-72466,40,Female,32,Month-to-month,DSL,Yes,45.46,1418.24,2,6.4,Yes
CUST-72467,48,Male,28,Month-to-month,Fiber optic,Yes,79.64,2268.45,4,8.3,No
CUST-72468,26,Male,31,Month-to-month,Fiber optic,Yes,77.03,2511.19,1,8.6,Yes
CUST-72469,33,Female,21,Month-to-month,DSL,No,54.63,,1,10.0,No
CUST-72470,27,Female,5,Two year,Fiber optic,Yes,63.41,321.67,1,9.3,No
CUST-72471,56,Male,51,Month-to-month,Fiber optic,No,60.68,3279.07,0,10.0,No
CUST-72472,41,Male,18,Two year,DSL,No,54.31,927.72,2,7.4,Yes
CUST-72473,35,Female,3,Month-to-month,DSL,Yes,51.75,153.07,1,,No
CUST-72474,25,Female,1,Month-to-month,No service,No,18.0,18.97,0,9.7,No
CUST-72475,67,Female,25,One year,Fiber optic,No,76.43,2001.78,2,8.3,No
CUST-72476,32,Male,18,Two year,DSL,No,46.72,804.67,3,7.7,No
CUST-72477,53,Male,28,Two year,DSL,No,49.08,1332.81,3,9.3,Yes
CUST-72478,55,Female,32,Month-to-month,Fiber optic,Yes,54.86,1813.3,2,7.9,No
CUST-72479,36,Female,1,Month-to-month,DSL,No,36.85,37.76,0,10.0,Yes
CUST-72480,49,Female,9,Month-to-month,Fiber optic,No,76.23,648.7,1,9.0,Yes
CUST-72481,40,Female,26,One year,No service,No,41.34,1123.43,2,8.4,No
CUST-72482,28,Male,19,Two year,DSL,Yes,37.5,680.9,1,9.7,No
CUST-72483,30,Female,19,One year,Fiber optic,No,58.78,1096.86,4,7.4,Yes
CUST-72484,39,Female,28,Two year,DSL,No,32.84,869.77,2,5.5,No
CUST-72485,58,Male,5,Month-to-month,Fiber optic,Yes,64.48,331.96,3,7.4,Yes
CUST-72486,36,Male,39,Month-to-month,DSL,Yes,37.89,1465.25,2,8.6,Yes
CUST-72487,43,Male,35,One year,No service,Yes,27.16,940.03,2,10.0,No
CUST-72488,54,Female,34,Month-to-month,DSL,No,38.03,1289.33,2,7.5,Yes
CUST-72489,56,Male,29,Month-to-month,Fiber optic,Yes,70.16,1933.74,1,5.7,Yes
CUST-72490,24,Male,6,Month-to-month,Fiber optic,Yes,62.33,373.81,4,6.0,Yes
CUST-72491,79,Male,16,Month-to-month,Fiber optic,Yes,65.05,994.24,0,8.1,Yes
CUST-72492,55,Female,6,Month-to-month,Fiber optic,No,79.25,450.08,2,5.8,Yes
